x,y,type
0.2591504250493661,-0.9331245608896341,coast
0.2680888569990368,-0.9393212847978338,coast
0.2792063723652171,-0.9354786753553737,coast
0.2899895759344706,-0.9401783898178256,coast
0.2971893670805785,-0.9496648251279849,coast
0.3090169889123937,-0.9510565180700449,coast
0.31913773004038576,-0.9542149541207988,coast
0.3293989347797509,-0.9515479714505585,coast
0.337894867378067,-0.9453279444113178,coast
0.3483412471451986,-0.944007809249723,coast
0.3580317665006706,-0.9388823242926323,coast
0.3658434538908707,-0.9311911409284204,coast
0.3767346856451682,-0.9318494619319013,coast
0.38722695337401436,-0.934843561725772,coast
0.3899827447099079,-0.9239290534145986,coast
0.3991679706834399,-0.9174211734697312,coast
0.40931559139355655,-0.9141638665821961,coast
0.4182287350790635,-0.9083209115184051,coast
0.4287613926979477,-0.9075219314822174,coast
0.4393242123036051,-0.9075676216694061,coast
0.4468375662746429,-0.8996597227033685,coast
0.4572572546392397,-0.8964324253300462,coast
0.45966250373134954,-0.8848306843893188,coast
0.46971446040213805,-0.8785582221025103,coast
0.47111836135210633,-0.8669686251633648,coast
0.47993659393926347,-0.8593182350342294,coast
0.4901424439847902,-0.8534181839298487,coast
0.5015376115179192,-0.8564381400682726,coast
0.5127970203338773,-0.856372407810976,coast
0.5225938080212569,-0.8508224926203686,coast
0.5334185706268622,-0.8473478634026412,coast
0.5383582282179888,-0.8371083167060918,coast
0.5489636771521464,-0.8349343340640525,coast
0.5570118809961839,-0.8276936046458425,coast
0.5646209017447004,-0.8199892463592526,coast
0.5709070353999146,-0.8111722821975764,coast
0.5705722421897049,-0.8002341290609709,coast
0.5738091323739661,-0.7897805257363528,coast
0.5847178117354431,-0.7865999987162966,coast
0.5960803807645407,-0.7865159594646481,coast
0.6022234676127473,-0.7770559569183902,coast
0.6095676684778898,-0.7684948893534043,coast
0.6138644479123224,-0.7585499206209294,coast
0.6192540133282464,-0.7491521921067861,coast
0.6293066935017428,-0.7448479995765429,coast
0.6376703607427096,-0.7378030352551008,coast
0.6464001061894546,-0.7305193779251634,coast
0.6563782181900119,-0.7250698457829284,coast
0.6650266745875872,-0.7168171237352974,coast
0.6668346026107939,-0.7050004145690734,coast
0.6676153450306065,-0.692402430955012,coast
0.6762824017240907,-0.6832263273081373,coast
0.6713196818248316,-0.6724236530359958,coast
0.6676523487931039,-0.6611153804595638,coast
0.6745453449866509,-0.6516173333185707,coast
0.6862033092845645,-0.6502689400356783,coast
0.6935490518162012,-0.6423573019406527,coast
0.7022906131033886,-0.6360217627410182,coast
0.7145821211888991,-0.6372639834349677,coast
0.7233724674185353,-0.6459446571664108,coast
0.7359375055530135,-0.6460404398099903,coast
0.7450416856421447,-0.6373799974113382,coast
0.7486906871134603,-0.6262888396702692,coast
0.7493458493119312,-0.6146312346731595,coast
0.7599519682144149,-0.6092582522867883,coast
0.767069144671054,-0.5997343614231264,coast
0.7760193888602277,-0.5925958488268113,coast
0.7862451400714254,-0.5874481070597569,coast
0.7976369788284027,-0.5872172717880577,coast
0.8090169905768984,-0.5877852575200392,coast
0.8024488622978909,-0.5781881252780217,coast
0.7972600695863572,-0.5677803547887667,coast
0.7984523122707268,-0.5562293804911028,coast
0.8006163044751053,-0.5448204547054246,coast
0.8013699574430665,-0.5338832301181052,coast
0.8024531192742905,-0.5229737097383196,coast
0.801283762861777,-0.5120407336731643,coast
0.8018269752060077,-0.5010588267162729,coast
0.7897358135127569,-0.4980389936203965,coast
0.783001289834696,-0.487552727657294,coast
0.78270962315893,-0.4755929136517577,coast
0.7766728073309634,-0.4652643573559346,coast
0.772239836530722,-0.45498222313012776,coast
0.7711391253481962,-0.44383942504140855,coast
0.7618837290347849,-0.4365635725300073,coast
0.7594640133814275,-0.4250420549718526,coast
0.7715792696673701,-0.422586272365251,coast
0.7790235245811976,-0.4127174643388014,coast
0.7810117644306774,-0.4012520524917339,coast
0.7855672984889299,-0.39054430408387353,coast
0.7943893092203451,-0.382797834247945,coast
0.7956268811354787,-0.371122900243034,coast
0.7981030826124484,-0.36045803297654533,coast
0.7995485321744334,-0.3496053078289096,coast
0.797534058766575,-0.33832881198918924,coast
0.8034718387236971,-0.32853288269611053,coast
0.8066488528819373,-0.3182946705915527,coast
0.8102688666751133,-0.308204581087649,coast
0.8167140684442663,-0.29839583961414495,coast
0.8259987998101964,-0.2912162993362688,coast
0.8293013289867128,-0.27949866674921936,coast
0.8250729161034714,-0.2680824442174157,coast
0.8350986585873109,-0.2631761660646313,coast
0.8426379147701804,-0.2549453280833671,coast
